ID Factura,Sucursal,Ciudad,Tipo Cliente,Sexo,Linea de Producto,Precio Unitario,Cantidad,Tax 5%,Total,Fecha,Hora,Tipo Pago,cogs,porcentaje de margen bruto,ingreso bruto,Rating
149-61-1929,Sur,San Cristobal,Normal,Masculino,Deportes y Viajes,64.19,10,32.095,673.995,1/19/2019,14:08,Tarjeta de Credito,641.9,4.761904762,32.095,6.7
655-07-2265,Sur,San Cristobal,Normal,Masculino,Accesorios Electronicos,78.31,3,11.7465,246.6765,3/5/2019,16:38,Cheque,234.93,4.761904762,11.7465,5.4
589-02-8023,Sur,San Cristobal,Miembro,Masculino,Alimentos y Bebidas,83.77,2,8.377,175.917,1/15/2019,10:54,Tarjeta de Credito,167.54,4.761904762,8.377,7
420-04-7590,Este,Punta Cana,Normal,Masculino,Hogar y Estilo de Vida,99.7,3,14.955,314.055,3/18/2019,11:29,Cheque,299.1,4.761904762,14.955,4.7
182-88-2763,Este,Punta Cana,Miembro,Masculino,Alimentos y Bebidas,79.91,3,11.9865,251.7165,3/20/2019,19:28,Tarjeta de Credito,239.73,4.761904762,11.9865,5
188-55-0967,Este,Punta Cana,Miembro,Masculino,Salud y Belleza,66.47,10,33.235,697.935,1/15/2019,15:01,Tarjeta de Credito,664.7,4.761904762,33.235,5
610-46-4100,Sur,San Cristobal,Normal,Masculino,Salud y Belleza,28.95,7,10.1325,212.7825,3/3/2019,20:31,Tarjeta de Credito,202.65,4.761904762,10.1325,6
318-81-2368,Norte,Santiago,Normal,Femenino,Accesorios Electronicos,46.2,1,2.31,48.51,3/19/2019,12:16,Efectivo,46.2,4.761904762,2.31,6.3
364-33-8584,Este,Punta Cana,Miembro,Femenino,Alimentos y Bebidas,17.63,5,4.4075,92.5575,3/8/2019,15:27,Efectivo,88.15,4.761904762,4.4075,8.5
665-63-9737,Este,Punta Cana,Normal,Masculino,Cosmeticos,52.42,3,7.863,165.123,2/27/2019,17:36,Cheque,157.26,4.761904762,7.863,7.5
695-09-5146,Este,Punta Cana,Miembro,Femenino,Alimentos y Bebidas,98.79,3,14.8185,311.1885,2/23/2019,20:00,Cheque,296.37,4.761904762,14.8185,6.4
155-45-3814,Norte,Santiago,Miembro,Femenino,Accesorios Electronicos,88.55,8,35.42,743.82,3/19/2019,15:29,Cheque,708.4,4.761904762,35.42,4.7
794-32-2436,Este,Punta Cana,Miembro,Masculino,Accesorios Electronicos,55.67,2,5.567,116.907,3/27/2019,15:08,Cheque,111.34,4.761904762,5.567,6
131-15-8856,Norte,Santiago,Miembro,Femenino,Alimentos y Bebidas,72.52,8,29.008,609.168,3/30/2019,19:26,Tarjeta de Credito,580.16,4.761904762,29.008,4
273-84-2164,Norte,Santiago,Miembro,Masculino,Accesorios Electronicos,12.05,5,3.0125,63.2625,2/16/2019,15:53,Cheque,60.25,4.761904762,3.0125,5.5
706-36-6154,Sur,San Cristobal,Miembro,Masculino,Hogar y Estilo de Vida,19.36,9,8.712,182.952,1/18/2019,18:43,Cheque,174.24,4.761904762,8.712,8.7
778-89-7974,Norte,Santiago,Normal,Masculino,Salud y Belleza,70.21,6,21.063,442.323,3/30/2019,14:58,Efectivo,421.26,4.761904762,21.063,7.4
574-31-8277,Este,Punta Cana,Miembro,Masculino,Cosmeticos,33.63,1,1.6815,35.3115,3/20/2019,19:55,Efectivo,33.63,4.761904762,1.6815,5.6
859-71-0933,Norte,Santiago,Miembro,Femenino,Deportes y Viajes,15.49,2,1.549,32.529,1/16/2019,15:10,Efectivo,30.98,4.761904762,1.549,6.3
740-11-5257,Norte,Santiago,Normal,Masculino,Accesorios Electronicos,24.74,10,12.37,259.77,2/24/2019,16:44,Efectivo,247.4,4.761904762,12.37,7.1
369-82-2676,Este,Punta Cana,Normal,Masculino,Accesorios Electronicos,75.66,5,18.915,397.215,1/15/2019,18:22,Cheque,378.3,4.761904762,18.915,7.8
563-47-4072,Este,Punta Cana,Normal,Femenino,Salud y Belleza,55.81,6,16.743,351.603,1/22/2019,11:52,Efectivo,334.86,4.761904762,16.743,9.9
742-04-5161,Sur,San Cristobal,Miembro,Masculino,Hogar y Estilo de Vida,72.78,10,36.39,764.19,2/3/2019,17:24,Efectivo,727.8,4.761904762,36.39,7.3
149-15-7606,Este,Punta Cana,Miembro,Masculino,Deportes y Viajes,37.32,9,16.794,352.674,3/6/2019,15:31,Cheque,335.88,4.761904762,16.794,5.1
133-77-3154,Este,Punta Cana,Miembro,Masculino,Cosmeticos,60.18,4,12.036,252.756,2/16/2019,18:04,Tarjeta de Credito,240.72,4.761904762,12.036,9.4
169-52-4504,Sur,San Cristobal,Normal,Femenino,Accesorios Electronicos,15.69,3,2.3535,49.4235,3/14/2019,14:13,Tarjeta de Credito,47.07,4.761904762,2.3535,5.8
250-81-7186,Norte,Santiago,Normal,Femenino,Accesorios Electronicos,99.69,1,4.9845,104.6745,2/27/2019,10:23,Tarjeta de Credito,99.69,4.761904762,4.9845,8
562-12-5430,Sur,San Cristobal,Miembro,Femenino,Cosmeticos,88.15,3,13.2225,277.6725,1/18/2019,10:11,Cheque,264.45,4.761904762,13.2225,7.9
816-72-8853,Sur,San Cristobal,Miembro,Femenino,Deportes y Viajes,27.93,5,6.9825,146.6325,1/29/2019,15:48,Efectivo,139.65,4.761904762,6.9825,5.9
491-38-3499,Sur,San Cristobal,Miembro,Masculino,Cosmeticos,55.45,1,2.7725,58.2225,2/26/2019,17:46,Tarjeta de Credito,55.45,4.761904762,2.7725,4.9
322-02-2271,Este,Punta Cana,Normal,Femenino,Deportes y Viajes,42.97,3,6.4455,135.3555,2/3/2019,11:46,Efectivo,128.91,4.761904762,6.4455,9.3
842-29-4695,Norte,Santiago,Miembro,Masculino,Deportes y Viajes,17.14,7,5.999,125.979,1/16/2019,12:07,Tarjeta de Credito,119.98,4.761904762,5.999,7.9
725-67-2480,Este,Punta Cana,Miembro,Femenino,Cosmeticos,58.75,6,17.625,370.125,3/24/2019,18:14,Tarjeta de Credito,352.5,4.761904762,17.625,5.9
641-51-2661,Norte,Santiago,Miembro,Femenino,Alimentos y Bebidas,87.1,10,43.55,914.55,2/12/2019,14:45,Tarjeta de Credito,871,4.761904762,43.55,9.9
714-02-3114,Norte,Santiago,Normal,Femenino,Deportes y Viajes,98.8,2,9.88,207.48,2/21/2019,11:39,Efectivo,197.6,4.761904762,9.88,7.7
518-17-2983,Sur,San Cristobal,Normal,Femenino,Cosmeticos,48.63,4,9.726,204.246,2/4/2019,15:44,Cheque,194.52,4.761904762,9.726,7.6
779-42-2410,Este,Punta Cana,Miembro,Masculino,Alimentos y Bebidas,57.74,3,8.661,181.881,2/20/2019,13:06,Cheque,173.22,4.761904762,8.661,7.7
190-14-3147,Este,Punta Cana,Normal,Femenino,Salud y Belleza,17.97,4,3.594,75.474,2/23/2019,20:43,Cheque,71.88,4.761904762,3.594,6.4
408-66-6712,Norte,Santiago,Miembro,Femenino,Salud y Belleza,47.71,6,14.313,300.573,2/16/2019,14:19,Cheque,286.26,4.761904762,14.313,4.4
679-22-6530,Este,Punta Cana,Normal,Femenino,Deportes y Viajes,40.62,2,4.062,85.302,1/17/2019,10:01,Tarjeta de Credito,81.24,4.761904762,4.062,4.1
588-47-8641,Sur,San Cristobal,Miembro,Masculino,Cosmeticos,56.04,10,28.02,588.42,1/14/2019,19:30,Cheque,560.4,4.761904762,28.02,4.4
642-61-4706,Este,Punta Cana,Miembro,Masculino,Alimentos y Bebidas,93.4,2,9.34,196.14,3/30/2019,16:34,Efectivo,186.8,4.761904762,9.34,5.5
576-31-4774,Este,Punta Cana,Normal,Femenino,Salud y Belleza,73.41,3,11.0115,231.2415,3/2/2019,13:10,Cheque,220.23,4.761904762,11.0115,4
556-41-6224,Norte,Santiago,Normal,Masculino,Salud y Belleza,33.64,8,13.456,282.576,2/15/2019,17:10,Tarjeta de Credito,269.12,4.761904762,13.456,9.3
811-03-8790,Sur,San Cristobal,Normal,Femenino,Accesorios Electronicos,45.48,10,22.74,477.54,3/1/2019,10:22,Tarjeta de Credito,454.8,4.761904762,22.74,4.8
242-11-3142,Este,Punta Cana,Miembro,Masculino,Cosmeticos,83.77,2,8.377,175.917,2/24/2019,19:57,Efectivo,167.54,4.761904762,8.377,4.6
752-23-3760,Este,Punta Cana,Miembro,Femenino,Deportes y Viajes,64.08,7,22.428,470.988,2/19/2019,19:29,Tarjeta de Credito,448.56,4.761904762,22.428,7.3
274-05-5470,Sur,San Cristobal,Miembro,Femenino,Alimentos y Bebidas,73.47,4,14.694,308.574,2/23/2019,18:30,Efectivo,293.88,4.761904762,14.694,6
648-94-3045,Norte,Santiago,Normal,Masculino,Salud y Belleza,58.95,10,29.475,618.975,2/7/2019,14:27,Cheque,589.5,4.761904762,29.475,8.1
130-67-4723,Sur,San Cristobal,Miembro,Masculino,Alimentos y Bebidas,48.5,6,14.55,305.55,1/11/2019,13:57,Cheque,291,4.761904762,14.55,9.4
528-87-5606,Este,Punta Cana,Miembro,Femenino,Accesorios Electronicos,39.48,1,1.974,41.454,2/12/2019,19:43,Efectivo,39.48,4.761904762,1.974,6.5
320-85-2052,Este,Punta Cana,Normal,Femenino,Deportes y Viajes,34.81,1,1.7405,36.5505,1/14/2019,10:11,Tarjeta de Credito,34.81,4.761904762,1.7405,7
370-96-0655,Norte,Santiago,Normal,Femenino,Cosmeticos,49.32,6,14.796,310.716,1/9/2019,13:46,Cheque,295.92,4.761904762,14.796,7.1
105-10-6182,Sur,San Cristobal,Miembro,Masculino,Cosmeticos,21.48,2,2.148,45.108,2/27/2019,12:22,Cheque,42.96,4.761904762,2.148,6.6
510-79-0415,Este,Punta Cana,Miembro,Femenino,Deportes y Viajes,23.08,6,6.924,145.404,1/24/2019,19:20,Cheque,138.48,4.761904762,6.924,4.9
241-96-5076,Este,Punta Cana,Miembro,Femenino,Hogar y Estilo de Vida,49.1,2,4.91,103.11,1/8/2019,12:58,Tarjeta de Credito,98.2,4.761904762,4.91,6.4
767-97-4650,Este,Punta Cana,Miembro,Femenino,Deportes y Viajes,64.83,2,6.483,136.143,1/8/2019,11:59,Tarjeta de Credito,129.66,4.761904762,6.483,8
648-83-1321,Sur,San Cristobal,Miembro,Masculino,Hogar y Estilo de Vida,63.56,10,31.78,667.38,1/16/2019,17:59,Efectivo,635.6,4.761904762,31.78,4.3
173-57-2300,Norte,Santiago,Miembro,Masculino,Deportes y Viajes,72.88,2,7.288,153.048,3/13/2019,12:51,Efectivo,145.76,4.761904762,7.288,6.1
305-03-2383,Sur,San Cristobal,Normal,Femenino,Alimentos y Bebidas,67.1,3,10.065,211.365,2/15/2019,10:36,Efectivo,201.3,4.761904762,10.065,7.5
394-55-6384,Norte,Santiago,Miembro,Femenino,Deportes y Viajes,70.19,9,31.5855,663.2955,1/25/2019,13:38,Efectivo,631.71,4.761904762,31.5855,6.7
266-20-6657,Norte,Santiago,Miembro,Masculino,Alimentos y Bebidas,55.04,7,19.264,404.544,3/12/2019,19:39,Cheque,385.28,4.761904762,19.264,5.2
689-05-1884,Sur,San Cristobal,Miembro,Masculino,Salud y Belleza,48.63,10,24.315,510.615,3/4/2019,12:44,Efectivo,486.3,4.761904762,24.315,8.8
196-01-2849,Norte,Santiago,Miembro,Femenino,Cosmeticos,73.38,7,25.683,539.343,2/10/2019,13:56,Efectivo,513.66,4.761904762,25.683,9.5
372-62-5264,Norte,Santiago,Normal,Femenino,Alimentos y Bebidas,52.6,9,23.67,497.07,1/16/2019,14:42,Efectivo,473.4,4.761904762,23.67,7.6
800-09-8606,Sur,San Cristobal,Miembro,Femenino,Hogar y Estilo de Vida,87.37,5,21.8425,458.6925,1/29/2019,19:45,Efectivo,436.85,4.761904762,21.8425,6.6
182-52-7000,Sur,San Cristobal,Miembro,Femenino,Deportes y Viajes,27.04,4,5.408,113.568,1/1/2019,20:26,Cheque,108.16,4.761904762,5.408,6.9
826-58-8051,Este,Punta Cana,Normal,Masculino,Hogar y Estilo de Vida,62.19,4,12.438,261.198,1/6/2019,19:46,Cheque,248.76,4.761904762,12.438,4.3
868-06-0466,Sur,San Cristobal,Miembro,Masculino,Accesorios Electronicos,69.58,9,31.311,657.531,2/19/2019,19:38,Tarjeta de Credito,626.22,4.761904762,31.311,7.8
751-41-9720,Norte,Santiago,Normal,Masculino,Hogar y Estilo de Vida,97.5,10,48.75,1023.75,1/12/2019,16:18,Cheque,975,4.761904762,48.75,8
626-43-7888,Norte,Santiago,Normal,Femenino,Cosmeticos,60.41,8,24.164,507.444,2/7/2019,12:23,Cheque,483.28,4.761904762,24.164,9.6
176-64-7711,Este,Punta Cana,Normal,Masculino,Alimentos y Bebidas,32.32,3,4.848,101.808,3/27/2019,19:11,Tarjeta de Credito,96.96,4.761904762,4.848,4.3
191-29-0321,Este,Punta Cana,Miembro,Femenino,Cosmeticos,19.77,10,9.885,207.585,2/27/2019,18:57,Tarjeta de Credito,197.7,4.761904762,9.885,5
729-06-2010,Este,Punta Cana,Miembro,Masculino,Salud y Belleza,80.47,9,36.2115,760.4415,1/6/2019,11:18,Efectivo,724.23,4.761904762,36.2115,9.2
640-48-5028,Este,Punta Cana,Miembro,Femenino,Hogar y Estilo de Vida,88.39,9,39.7755,835.2855,3/2/2019,12:40,Efectivo,795.51,4.761904762,39.7755,6.3
186-79-9562,Este,Punta Cana,Normal,Masculino,Salud y Belleza,71.77,7,25.1195,527.5095,3/29/2019,14:06,Efectivo,502.39,4.761904762,25.1195,8.9
834-45-5519,Este,Punta Cana,Normal,Femenino,Accesorios Electronicos,43,4,8.6,180.6,1/31/2019,20:48,Cheque,172,4.761904762,8.6,7.6
162-65-8559,Norte,Santiago,Miembro,Masculino,Alimentos y Bebidas,68.98,1,3.449,72.429,1/21/2019,20:13,Efectivo,68.98,4.761904762,3.449,4.8
760-27-5490,Norte,Santiago,Normal,Masculino,Cosmeticos,15.62,8,6.248,131.208,1/20/2019,20:37,Cheque,124.96,4.761904762,6.248,9.1
445-30-9252,Sur,San Cristobal,Normal,Masculino,Deportes y Viajes,25.7,3,3.855,80.955,1/17/2019,17:59,Cheque,77.1,4.761904762,3.855,6.1
786-94-2700,Sur,San Cristobal,Miembro,Masculino,Alimentos y Bebidas,80.62,6,24.186,507.906,2/28/2019,20:18,Efectivo,483.72,4.761904762,24.186,9.1
728-88-7867,Norte,Santiago,Miembro,Femenino,Hogar y Estilo de Vida,75.53,4,15.106,317.226,3/19/2019,15:52,Cheque,302.12,4.761904762,15.106,8.3
183-21-3799,Norte,Santiago,Normal,Femenino,Accesorios Electronicos,77.63,9,34.9335,733.6035,2/19/2019,15:14,Cheque,698.67,4.761904762,34.9335,7.2
268-20-3585,Norte,Santiago,Normal,Femenino,Salud y Belleza,13.85,9,6.2325,130.8825,2/4/2019,12:50,Cheque,124.65,4.761904762,6.2325,6
735-32-9839,Norte,Santiago,Miembro,Masculino,Cosmeticos,98.7,8,39.48,829.08,1/31/2019,10:36,Cheque,789.6,4.761904762,39.48,8.5
258-92-7466,Sur,San Cristobal,Normal,Femenino,Salud y Belleza,35.68,5,8.92,187.32,2/6/2019,18:33,Tarjeta de Credito,178.4,4.761904762,8.92,6.6
857-16-3520,Sur,San Cristobal,Miembro,Femenino,Cosmeticos,71.46,7,25.011,525.231,3/28/2019,16:06,Cheque,500.22,4.761904762,25.011,4.5
482-17-1179,Sur,San Cristobal,Miembro,Masculino,Accesorios Electronicos,11.94,3,1.791,37.611,1/19/2019,12:47,Tarjeta de Credito,35.82,4.761904762,1.791,8.1
788-21-5741,Sur,San Cristobal,Normal,Masculino,Cosmeticos,45.38,3,6.807,142.947,2/17/2019,13:34,Tarjeta de Credito,136.14,4.761904762,6.807,7.2
821-14-9046,Este,Punta Cana,Miembro,Femenino,Cosmeticos,17.48,6,5.244,110.124,1/18/2019,15:04,Tarjeta de Credito,104.88,4.761904762,5.244,6.1
418-05-0656,Este,Punta Cana,Normal,Femenino,Cosmeticos,25.56,7,8.946,187.866,2/2/2019,20:42,Efectivo,178.92,4.761904762,8.946,7.1
678-79-0726,Norte,Santiago,Miembro,Femenino,Deportes y Viajes,90.63,9,40.7835,856.4535,1/18/2019,15:28,Efectivo,815.67,4.761904762,40.7835,5.1
776-68-1096,Este,Punta Cana,Normal,Masculino,Hogar y Estilo de Vida,44.12,3,6.618,138.978,3/18/2019,13:45,Tarjeta de Credito,132.36,4.761904762,6.618,7.9
592-46-1692,Norte,Santiago,Miembro,Femenino,Alimentos y Bebidas,36.77,7,12.8695,270.2595,1/11/2019,20:10,Efectivo,257.39,4.761904762,12.8695,7.4
434-35-9162,Este,Punta Cana,Miembro,Masculino,Alimentos y Bebidas,23.34,4,4.668,98.028,2/4/2019,18:53,Cheque,93.36,4.761904762,4.668,7.4
149-14-0304,Norte,Santiago,Miembro,Femenino,Salud y Belleza,28.5,8,11.4,239.4,2/6/2019,14:24,Efectivo,228,4.761904762,11.4,6.6
442-44-6497,Norte,Santiago,Miembro,Masculino,Hogar y Estilo de Vida,55.57,3,8.3355,175.0455,1/8/2019,11:42,Tarjeta de Credito,166.71,4.761904762,8.3355,5.9
174-64-0215,Este,Punta Cana,Normal,Masculino,Deportes y Viajes,69.74,10,34.87,732.27,3/5/2019,17:49,Tarjeta de Credito,697.4,4.761904762,34.87,8.9
210-74-9613,Norte,Santiago,Normal,Masculino,Cosmeticos,97.26,4,19.452,408.492,3/16/2019,15:33,Cheque,389.04,4.761904762,19.452,6.8
299-29-0180,Este,Punta Cana,Miembro,Femenino,Hogar y Estilo de Vida,52.18,7,18.263,383.523,3/9/2019,10:54,Efectivo,365.26,4.761904762,18.263,9.3
247-11-2470,Sur,San Cristobal,Miembro,Femenino,Cosmeticos,22.32,4,4.464,93.744,3/1/2019,16:23,Tarjeta de Credito,89.28,4.761904762,4.464,4.4
635-28-5728,Sur,San Cristobal,Normal,Masculino,Salud y Belleza,56,3,8.4,176.4,2/28/2019,19:33,Cheque,168,4.761904762,8.4,4.8
756-49-0168,Sur,San Cristobal,Miembro,Masculino,Cosmeticos,19.7,1,0.985,20.685,2/8/2019,11:39,Cheque,19.7,4.761904762,0.985,9.5
438-23-1242,Este,Punta Cana,Normal,Masculino,Accesorios Electronicos,75.88,7,26.558,557.718,1/24/2019,10:38,Cheque,531.16,4.761904762,26.558,8.9
238-45-6950,Este,Punta Cana,Miembro,Masculino,Alimentos y Bebidas,53.72,1,2.686,56.406,3/1/2019,20:03,Cheque,53.72,4.761904762,2.686,6.4
607-65-2441,Norte,Santiago,Miembro,Masculino,Salud y Belleza,81.95,10,40.975,860.475,3/10/2019,12:39,Tarjeta de Credito,819.5,4.761904762,40.975,6
386-27-7606,Norte,Santiago,Miembro,Femenino,Hogar y Estilo de Vida,81.2,7,28.42,596.82,3/23/2019,15:59,Tarjeta de Credito,568.4,4.761904762,28.42,8.1
137-63-5492,Norte,Santiago,Normal,Masculino,Accesorios Electronicos,58.76,10,29.38,616.98,1/29/2019,14:26,Cheque,587.6,4.761904762,29.38,9
197-77-7132,Este,Punta Cana,Miembro,Masculino,Accesorios Electronicos,91.56,8,36.624,769.104,1/12/2019,18:22,Cheque,732.48,4.761904762,36.624,6
805-86-0265,Sur,San Cristobal,Normal,Masculino,Hogar y Estilo de Vida,93.96,9,42.282,887.922,3/20/2019,11:32,Efectivo,845.64,4.761904762,42.282,9.8
733-29-1227,Norte,Santiago,Normal,Masculino,Hogar y Estilo de Vida,55.61,7,19.4635,408.7335,3/23/2019,12:41,Efectivo,389.27,4.761904762,19.4635,8.5
451-73-2711,Norte,Santiago,Normal,Masculino,Alimentos y Bebidas,84.83,1,4.2415,89.0715,1/14/2019,15:20,Cheque,84.83,4.761904762,4.2415,8.8
373-14-0504,Sur,San Cristobal,Miembro,Femenino,Deportes y Viajes,71.63,2,7.163,150.423,2/12/2019,14:33,Cheque,143.26,4.761904762,7.163,8.8
546-80-2899,Sur,San Cristobal,Miembro,Masculino,Hogar y Estilo de Vida,37.69,2,3.769,79.149,2/20/2019,15:29,Cheque,75.38,4.761904762,3.769,9.5
345-68-9016,Norte,Santiago,Miembro,Femenino,Deportes y Viajes,31.67,8,12.668,266.028,1/2/2019,16:19,Tarjeta de Credito,253.36,4.761904762,12.668,5.6
390-17-5806,Norte,Santiago,Miembro,Femenino,Alimentos y Bebidas,38.42,1,1.921,40.341,2/2/2019,16:33,Efectivo,38.42,4.761904762,1.921,8.6
457-13-1708,Este,Punta Cana,Miembro,Masculino,Cosmeticos,65.23,10,32.615,684.915,1/8/2019,19:07,Tarjeta de Credito,652.3,4.761904762,32.615,5.2
664-14-2882,Norte,Santiago,Miembro,Femenino,Hogar y Estilo de Vida,10.53,5,2.6325,55.2825,1/30/2019,14:43,Tarjeta de Credito,52.65,4.761904762,2.6325,5.8
487-79-6868,Este,Punta Cana,Miembro,Femenino,Hogar y Estilo de Vida,12.29,9,5.5305,116.1405,3/26/2019,19:28,Tarjeta de Credito,110.61,4.761904762,5.5305,8
314-23-4520,Norte,Santiago,Miembro,Masculino,Salud y Belleza,81.23,7,28.4305,597.0405,1/15/2019,20:44,Efectivo,568.61,4.761904762,28.4305,9
210-30-7976,Este,Punta Cana,Miembro,Femenino,Cosmeticos,22.32,4,4.464,93.744,3/14/2019,11:16,Cheque,89.28,4.761904762,4.464,4.1
585-86-8361,Sur,San Cristobal,Normal,Femenino,Alimentos y Bebidas,27.28,5,6.82,143.22,2/3/2019,10:31,Tarjeta de Credito,136.4,4.761904762,6.82,8.6
807-14-7833,Sur,San Cristobal,Miembro,Femenino,Accesorios Electronicos,17.42,10,8.71,182.91,2/22/2019,12:30,Cheque,174.2,4.761904762,8.71,7
775-72-1988,Este,Punta Cana,Normal,Masculino,Hogar y Estilo de Vida,73.28,5,18.32,384.72,1/24/2019,15:05,Cheque,366.4,4.761904762,18.32,8.4
288-38-3758,Norte,Santiago,Miembro,Femenino,Cosmeticos,84.87,3,12.7305,267.3405,1/25/2019,18:30,Cheque,254.61,4.761904762,12.7305,7.4
652-43-6591,Sur,San Cristobal,Normal,Femenino,Cosmeticos,97.29,8,38.916,817.236,3/9/2019,13:18,Tarjeta de Credito,778.32,4.761904762,38.916,6.2
785-96-0615,Este,Punta Cana,Miembro,Femenino,Accesorios Electronicos,35.74,8,14.296,300.216,2/17/2019,15:28,Cheque,285.92,4.761904762,14.296,4.9
406-46-7107,Sur,San Cristobal,Normal,Femenino,Hogar y Estilo de Vida,96.52,6,28.956,608.076,1/11/2019,11:52,Efectivo,579.12,4.761904762,28.956,4.5
250-17-5703,Sur,San Cristobal,Miembro,Masculino,Alimentos y Bebidas,18.85,10,9.425,197.925,2/27/2019,18:24,Cheque,188.5,4.761904762,9.425,5.6
156-95-3964,Sur,San Cristobal,Normal,Femenino,Alimentos y Bebidas,55.39,4,11.078,232.638,3/25/2019,15:19,Cheque,221.56,4.761904762,11.078,8
842-40-8179,Este,Punta Cana,Miembro,Femenino,Alimentos y Bebidas,77.2,10,38.6,810.6,2/11/2019,10:38,Tarjeta de Credito,772,4.761904762,38.6,5.6
525-09-8450,Este,Punta Cana,Normal,Masculino,Accesorios Electronicos,72.13,10,36.065,757.365,1/31/2019,15:12,Tarjeta de Credito,721.3,4.761904762,36.065,4.2
410-67-1709,Sur,San Cristobal,Miembro,Femenino,Cosmeticos,63.88,8,25.552,536.592,1/20/2019,17:48,Cheque,511.04,4.761904762,25.552,9.9
587-73-4862,Sur,San Cristobal,Miembro,Femenino,Salud y Belleza,10.69,5,2.6725,56.1225,3/26/2019,11:07,Cheque,53.45,4.761904762,2.6725,7.6
787-87-2010,Sur,San Cristobal,Miembro,Masculino,Salud y Belleza,55.5,4,11.1,233.1,1/20/2019,15:48,Tarjeta de Credito,222,4.761904762,11.1,6.6
593-14-4239,Este,Punta Cana,Normal,Femenino,Hogar y Estilo de Vida,95.46,8,38.184,801.864,3/5/2019,19:40,Cheque,763.68,4.761904762,38.184,4.7
801-88-0346,Norte,Santiago,Normal,Femenino,Cosmeticos,76.06,3,11.409,239.589,1/5/2019,20:30,Tarjeta de Credito,228.18,4.761904762,11.409,9.8
388-76-2555,Este,Punta Cana,Normal,Masculino,Deportes y Viajes,13.69,6,4.107,86.247,2/13/2019,13:59,Efectivo,82.14,4.761904762,4.107,6.3
711-31-1234,Este,Punta Cana,Normal,Femenino,Accesorios Electronicos,95.64,4,19.128,401.688,3/16/2019,18:51,Efectivo,382.56,4.761904762,19.128,7.9
886-54-6089,Sur,San Cristobal,Normal,Femenino,Hogar y Estilo de Vida,11.43,6,3.429,72.009,1/15/2019,17:24,Efectivo,68.58,4.761904762,3.429,7.7
707-32-7409,Este,Punta Cana,Miembro,Femenino,Deportes y Viajes,95.54,4,19.108,401.268,2/26/2019,11:58,Cheque,382.16,4.761904762,19.108,4.5
759-98-4285,Norte,Santiago,Miembro,Femenino,Salud y Belleza,85.87,7,30.0545,631.1445,2/27/2019,19:01,Tarjeta de Credito,601.09,4.761904762,30.0545,8
201-63-8275,Norte,Santiago,Miembro,Femenino,Deportes y Viajes,67.99,7,23.7965,499.7265,2/17/2019,16:50,Cheque,475.93,4.761904762,23.7965,5.7
471-06-8611,Norte,Santiago,Normal,Femenino,Alimentos y Bebidas,52.42,1,2.621,55.041,2/6/2019,10:22,Tarjeta de Credito,52.42,4.761904762,2.621,6.3
200-16-5952,Norte,Santiago,Miembro,Masculino,Alimentos y Bebidas,65.65,2,6.565,137.865,1/17/2019,16:46,Efectivo,131.3,4.761904762,6.565,6
120-54-2248,Este,Punta Cana,Normal,Femenino,Alimentos y Bebidas,28.86,5,7.215,151.515,1/22/2019,18:08,Tarjeta de Credito,144.3,4.761904762,7.215,8
102-77-2261,Norte,Santiago,Miembro,Masculino,Salud y Belleza,65.31,7,22.8585,480.0285,3/5/2019,18:02,Tarjeta de Credito,457.17,4.761904762,22.8585,4.2
875-31-8302,Este,Punta Cana,Normal,Masculino,Deportes y Viajes,93.38,1,4.669,98.049,1/3/2019,13:07,Efectivo,93.38,4.761904762,4.669,9.6
102-06-2002,Norte,Santiago,Miembro,Masculino,Deportes y Viajes,25.25,5,6.3125,132.5625,3/20/2019,17:52,Efectivo,126.25,4.761904762,6.3125,6.1
457-94-0464,Este,Punta Cana,Miembro,Masculino,Accesorios Electronicos,87.87,9,39.5415,830.3715,1/31/2019,20:32,Cheque,790.83,4.761904762,39.5415,5.6
629-42-4133,Norte,Santiago,Normal,Masculino,Salud y Belleza,21.8,8,8.72,183.12,2/19/2019,19:24,Efectivo,174.4,4.761904762,8.72,8.3
534-53-3526,Sur,San Cristobal,Normal,Femenino,Deportes y Viajes,94.76,4,18.952,397.992,2/11/2019,16:06,Cheque,379.04,4.761904762,18.952,7.8
307-04-2070,Sur,San Cristobal,Miembro,Femenino,Cosmeticos,30.62,1,1.531,32.151,2/5/2019,14:14,Tarjeta de Credito,30.62,4.761904762,1.531,4.1
468-99-7231,Norte,Santiago,Normal,Femenino,Hogar y Estilo de Vida,44.01,8,17.604,369.684,3/3/2019,17:36,Efectivo,352.08,4.761904762,17.604,8.8
516-77-6464,Norte,Santiago,Miembro,Femenino,Salud y Belleza,10.16,5,2.54,53.34,2/24/2019,13:08,Cheque,50.8,4.761904762,2.54,4.1
404-91-5964,Sur,San Cristobal,Normal,Masculino,Accesorios Electronicos,74.58,7,26.103,548.163,2/4/2019,16:09,Tarjeta de Credito,522.06,4.761904762,26.103,9
886-77-9084,Norte,Santiago,Normal,Masculino,Accesorios Electronicos,71.89,8,28.756,603.876,2/19/2019,11:33,Cheque,575.12,4.761904762,28.756,5.5
790-38-4466,Norte,Santiago,Normal,Femenino,Salud y Belleza,10.99,5,2.7475,57.6975,1/23/2019,10:18,Tarjeta de Credito,54.95,4.761904762,2.7475,9.3
